cd .transaction_id,customer_id,agent_id,branch,amount,channel,source_account,declared_account,bureau_inquiries_7d,gps_mismatch_km,repeated_source_count,employee_override_count
TX004243,CUST00098,AG0066,Pune,65692.56,IMPS,ACC1063,ACC1063,0,1.23,0,0
TX004244,CUST00285,AG0059,Mumbai,13827.74,Wallet,ACC1193,ACC1193,0,1.11,5,0
TX004245,CUST00099,AG0034,Nashik,16934.24,Wallet,ACC1022,ACC1022,0,2.42,1,1
TX004246,CUST00422,AG0007,Nagpur,58714.4,Wallet,ACC1187,ACC1187,0,0.39,2,1
TX004247,CUST00298,AG0054,Pune,76151.67,Payment Gateway,ACC1300,ACC1300,0,2.07,1,1
TX004248,CUST00023,AG0090,Nagpur,5266.75,IMPS,ACC1080,ACC1080,0,2.1,3,0
TX004249,CUST00890,AG0047,Nashik,20463.0,Payment Gateway,ACC1045,ACC1045,5,0.01,0,0
TX004250,CUST00355,AG0055,Pune,60817.64,IMPS,ACC1147,ACC1147,0,0.0,4,0
TX004251,CUST00654,AG0074,Nagpur,3979.25,ATM,ACC1096,ACC1096,0,1.04,0,0
TX004252,CUST00660,AG0023,Delhi,15259.84,NEFT,ACC1142,ACC1142,0,0.78,4,1
TX004253,CUST00414,AG0069,Mumbai,22776.72,NEFT,ACC1170,ACC1170,2,2.18,0,0
TX004254,CUST00147,AG0032,Mumbai,94888.15,Wallet,ACC9008,ACC1001,0,1.73,0,0
TX004255,CUST00688,AG0037,Bengaluru,47366.1,Wallet,ACC9050,ACC1261,1,0.0,1,0
TX004256,CUST01066,AG0026,Delhi,40760.45,NEFT,ACC1118,ACC1118,3,1.75,0,0
TX004257,CUST00696,AG0023,Pune,18060.93,Payment Gateway,ACC1127,ACC1127,5,3.65,3,0
TX004258,CUST00886,AG0069,Bengaluru,33980.36,Payment Gateway,ACC1010,ACC1010,2,2.93,1,3
TX004259,CUST00851,AG0014,Pune,32411.88,UPI,ACC1243,ACC1243,0,3.64,0,0
TX004260,CUST00287,AG0027,Delhi,18982.98,IMPS,ACC1091,ACC1091,0,2.14,0,0
TX004261,CUST00532,AG0013,Nagpur,22883.44,IMPS,ACC1284,ACC1284,1,0.0,10,0
TX004262,CUST00416,AG0061,Pune,21301.67,NEFT,ACC1151,ACC1151,0,0.0,4,0
TX004263,CUST00161,AG0087,Pune,59831.22,UPI,ACC1256,ACC1256,0,0.0,1,0
TX004264,CUST00806,AG0025,Nagpur,20506.46,ATM,ACC1100,ACC1100,2,1.95,3,0
TX004265,CUST00911,AG0011,Delhi,24960.2,Payment Gateway,ACC9021,ACC1096,1,3.96,1,0
TX004266,CUST01146,AG0094,Nashik,18222.9,Payment Gateway,ACC1070,ACC1070,0,3.89,0,0
TX004267,CUST01094,AG0056,Delhi,31551.45,Payment Gateway,ACC1298,ACC1298,0,0.0,1,0
TX004268,CUST00803,AG0073,Delhi,32438.59,ATM,ACC1253,ACC1253,4,7.6,0,2
TX004269,CUST00943,AG0035,Nashik,13556.6,Payment Gateway,ACC1290,ACC1290,0,1.14,2,0
TX004270,CUST00742,AG0044,Pune,24648.76,ATM,ACC1072,ACC1072,2,4.4,5,0
TX004271,CUST00071,AG0017,Delhi,68066.03,Cards,ACC9030,ACC1104,1,0.0,1,0
TX004272,CUST01105,AG0096,Nagpur,17447.95,IMPS,ACC1272,ACC1272,4,3.7,1,2
TX004273,CUST00519,AG0060,Mumbai,74448.85,NEFT,ACC1043,ACC1043,2,2.18,0,0
TX004274,CUST00093,AG0027,Bengaluru,12964.65,Cards,ACC1224,ACC1224,0,3.19,1,0
TX004275,CUST00388,AG0043,Delhi,18583.4,IMPS,ACC1196,ACC1196,0,0.12,0,0
TX004276,CUST00346,AG0045,Bengaluru,22945.17,Payment Gateway,ACC9006,ACC1170,5,3.72,1,0
TX004277,CUST01198,AG0015,Nagpur,43264.76,NEFT,ACC9036,ACC1139,2,1.28,1,0
TX004278,CUST00546,AG0062,Bengaluru,18546.55,ATM,ACC1040,ACC1040,2,3.85,0,2
TX004279,CUST00621,AG0058,Mumbai,19216.21,IMPS,ACC1087,ACC1087,2,0.0,2,0
TX004280,CUST00815,AG0002,Nagpur,84215.28,Payment Gateway,ACC9046,ACC1174,1,2.94,5,0
TX004281,CUST00692,AG0097,Bengaluru,79316.66,Wallet,ACC1204,ACC1204,0,3.25,1,0
TX004282,CUST00629,AG0099,Nashik,2556.18,IMPS,ACC9009,ACC1281,2,0.0,1,0
TX004283,CUST00032,AG0078,Nashik,39030.66,UPI,ACC1239,ACC1239,3,0.64,2,0
TX004284,CUST00437,AG0031,Pune,24454.11,Wallet,ACC1038,ACC1038,0,1.81,1,0
TX004285,CUST00483,AG0060,Nashik,97250.15,IMPS,ACC1026,ACC1026,2,3.23,0,0
TX004286,CUST00663,AG0030,Mumbai,55094.7,Cards,ACC9007,ACC1070,1,1.71,3,2
TX004287,CUST00144,AG0013,Nagpur,10323.95,IMPS,ACC9015,ACC1034,1,0.0,10,1
TX004288,CUST00886,AG0026,Pune,5692.19,UPI,ACC9026,ACC1154,1,1.42,0,3
TX004289,CUST00241,AG0032,Pune,19540.75,NEFT,ACC1159,ACC1159,0,0.82,3,0
TX004290,CUST00627,AG0054,Bengaluru,17058.67,NEFT,ACC9025,ACC1254,0,2.42,0,0
TX004291,CUST00633,AG0066,Bengaluru,19887.25,Payment Gateway,ACC1166,ACC1166,1,3.96,3,0
TX004292,CUST00833,AG0046,Nashik,23531.7,Payment Gateway,ACC1130,ACC1130,0,2.4,1,3
TX004293,CUST00888,AG0037,Pune,11984.42,IMPS,ACC1198,ACC1198,0,3.59,8,0
TX004294,CUST00927,AG0043,Pune,13746.64,Cards,ACC1004,ACC1004,1,3.72,1,0
TX004295,CUST00257,AG0049,Delhi,33549.72,Cards,ACC1008,ACC1008,4,0.53,0,3
TX004296,CUST00536,AG0088,Nagpur,57489.34,Cards,ACC9025,ACC1037,1,0.0,2,0
TX004297,CUST00381,AG0050,Delhi,28717.03,UPI,ACC1156,ACC1156,3,0.0,0,0
TX004298,CUST01149,AG0095,Bengaluru,29130.79,UPI,ACC9039,ACC1112,3,3.78,1,2
TX004299,CUST00789,AG0010,Nagpur,53259.2,UPI,ACC1061,ACC1061,3,1.22,1,0
TX004300,CUST00253,AG0054,Bengaluru,8853.07,IMPS,ACC1235,ACC1235,3,3.16,0,0
TX004301,CUST00023,AG0073,Nashik,16446.78,NEFT,ACC1157,ACC1157,1,0.83,2,0
TX004302,CUST00926,AG0068,Delhi,6795.23,NEFT,ACC1172,ACC1172,2,3.45,0,1
TX004303,CUST00989,AG0095,Bengaluru,25746.06,Wallet,ACC1113,ACC1113,1,1.83,5,2
TX004304,CUST00677,AG0090,Pune,36669.74,Payment Gateway,ACC1185,ACC1185,0,3.12,0,0
TX004305,CUST01134,AG0020,Mumbai,11799.1,Payment Gateway,ACC1104,ACC1104,0,0.61,0,0
TX004306,CUST01194,AG0064,Bengaluru,21941.12,ATM,ACC1123,ACC1123,3,0.18,1,0
TX004307,CUST00321,AG0032,Nashik,19408.13,Wallet,ACC1224,ACC1224,0,1.48,4,1
TX004308,CUST00624,AG0033,Bengaluru,13763.95,NEFT,ACC1208,ACC1208,1,2.44,0,0
TX004309,CUST01141,AG0082,Nagpur,80946.19,UPI,ACC9043,ACC1270,1,4.85,2,0
TX004310,CUST01053,AG0011,Pune,5107.82,ATM,ACC1088,ACC1088,0,2.32,0,0
TX004311,CUST01126,AG0015,Pune,56992.03,ATM,ACC1043,ACC1043,1,0.61,4,0
TX004312,CUST00931,AG0097,Nagpur,31211.52,Wallet,ACC1172,ACC1172,0,1.45,1,1
TX004313,CUST00013,AG0019,Bengaluru,86772.29,Payment Gateway,ACC1085,ACC1085,0,4.85,5,1
TX004314,CUST00437,AG0088,Nashik,48202.39,UPI,ACC9024,ACC1209,1,0.0,4,3
TX004315,CUST00493,AG0065,Pune,60348.83,Payment Gateway,ACC1219,ACC1219,2,0.94,0,0
TX004316,CUST00359,AG0054,Bengaluru,19732.11,Payment Gateway,ACC1210,ACC1210,0,0.0,1,0
TX004317,CUST00480,AG0041,Nashik,882502.03,UPI,ACC1042,ACC1042,1,4.04,3,0
TX004318,CUST01025,AG0036,Nashik,13808.41,Payment Gateway,ACC1222,ACC1222,4,4.82,3,2
TX004319,CUST01068,AG0099,Bengaluru,130374.34,Wallet,ACC1051,ACC1051,0,2.6,1,0
TX004320,CUST00109,AG0013,Nagpur,22395.94,Wallet,ACC1061,ACC1061,2,1.2,3,3
TX004321,CUST00031,AG0013,Nagpur,106034.24,Wallet,ACC9037,ACC1260,0,2.83,0,0
TX004322,CUST00784,AG0051,Pune,29794.26,ATM,ACC1041,ACC1041,3,0.0,1,1
TX004323,CUST01117,AG0010,Delhi,12831.44,Cards,ACC1235,ACC1235,2,0.71,0,0
TX004324,CUST00004,AG0081,Delhi,15260.91,NEFT,ACC1130,ACC1130,1,3.29,0,0
TX004325,CUST00634,AG0049,Delhi,23605.73,NEFT,ACC1140,ACC1140,0,0.0,0,0
TX004326,CUST00033,AG0098,Pune,113695.15,Cards,ACC1153,ACC1153,1,1.04,0,0
TX004327,CUST00183,AG0086,Pune,4832.11,Cards,ACC9023,ACC1132,1,0.0,0,0
TX004328,CUST00278,AG0083,Pune,92817.09,IMPS,ACC1275,ACC1275,1,1.66,4,0
TX004329,CUST00806,AG0078,Mumbai,15958.8,NEFT,ACC1273,ACC1273,0,0.0,1,0
TX004330,CUST00945,AG0022,Pune,165863.47,Cards,ACC1158,ACC1158,3,0.13,0,3
TX004331,CUST00559,AG0075,Bengaluru,24216.76,Wallet,ACC1038,ACC1038,0,0.0,4,0
TX004332,CUST00868,AG0068,Nashik,14357.24,UPI,ACC9024,ACC1224,2,2.06,1,1
TX004333,CUST00105,AG0040,Nashik,19187.96,Wallet,ACC1262,ACC1262,3,0.0,0,0
TX004334,CUST00787,AG0089,Nagpur,10317.8,Cards,ACC1198,ACC1198,0,0.0,3,3
TX004335,CUST00288,AG0005,Nashik,54258.81,Payment Gateway,ACC1042,ACC1042,1,1.63,1,1
TX004336,CUST00381,AG0053,Mumbai,6138.81,IMPS,ACC1291,ACC1291,0,0.0,2,2
TX004337,CUST01052,AG0083,Nagpur,36516.73,Cards,ACC9038,ACC1121,0,1.99,1,1
TX004338,CUST00392,AG0097,Pune,46645.17,IMPS,ACC1264,ACC1264,0,0.0,1,0
TX004339,CUST00254,AG0089,Bengaluru,10671.27,ATM,ACC1066,ACC1066,3,0.0,0,0
TX004340,CUST00861,AG0045,Delhi,10005.48,Payment Gateway,ACC9031,ACC1003,1,1.62,0,2
TX004341,CUST00001,AG0019,Nagpur,23532.5,Payment Gateway,ACC1221,ACC1221,2,0.46,3,0
TX004342,CUST00293,AG0088,Nashik,56416.31,NEFT,ACC1166,ACC1166,0,0.0,3,1
TX004343,CUST00396,AG0099,Delhi,23160.97,Wallet,ACC1057,ACC1057,1,3.38,1,0
TX004344,CUST00398,AG0050,Nashik,42152.08,UPI,ACC9044,ACC1212,1,0.8,1,1
TX004345,CUST00369,AG0089,Nashik,34971.17,NEFT,ACC1292,ACC1292,2,0.0,2,0
TX004346,CUST00181,AG0086,Bengaluru,9491.21,NEFT,ACC1276,ACC1276,0,2.21,3,0
TX004347,CUST00968,AG0044,Nagpur,8908.68,NEFT,ACC1019,ACC1019,0,2.87,3,0
TX004348,CUST00790,AG0057,Delhi,33615.27,UPI,ACC1274,ACC1274,1,0.69,0,0
TX004349,CUST01102,AG0040,Mumbai,50759.17,IMPS,ACC1051,ACC1051,1,4.01,3,0
TX004350,CUST00363,AG0040,Nashik,31089.39,IMPS,ACC9024,ACC1159,2,3.42,0,0
TX004351,CUST00466,AG0030,Pune,27036.82,IMPS,ACC1083,ACC1083,0,0.0,3,0
TX004352,CUST00510,AG0098,Mumbai,62359.61,ATM,ACC1256,ACC1256,0,0.0,3,0
TX004353,CUST00968,AG0073,Pune,29979.57,Wallet,ACC1029,ACC1029,2,2.22,2,2
TX004354,CUST00572,AG0051,Nashik,21873.31,ATM,ACC1256,ACC1256,1,3.42,0,1
TX004355,CUST00334,AG0041,Nashik,36522.95,UPI,ACC1206,ACC1206,5,3.23,2,0
TX004356,CUST00710,AG0059,Delhi,72451.85,UPI,ACC1072,ACC1072,0,2.51,0,0
TX004357,CUST00085,AG0048,Bengaluru,24754.14,NEFT,ACC1195,ACC1195,1,1.67,3,2
TX004358,CUST00924,AG0041,Delhi,45582.94,ATM,ACC9007,ACC1095,0,0.72,1,0
TX004359,CUST00804,AG0090,Bengaluru,25333.08,Wallet,ACC1116,ACC1116,0,0.0,4,0
TX004360,CUST00289,AG0030,Bengaluru,14494.04,NEFT,ACC1098,ACC1098,1,0.0,5,0
TX004361,CUST00382,AG0036,Pune,66730.08,NEFT,ACC1279,ACC1279,0,1.82,2,0
TX004362,CUST00073,AG0063,Nashik,6195.23,NEFT,ACC1260,ACC1260,1,0.28,2,0
TX004363,CUST00751,AG0012,Bengaluru,31420.92,Cards,ACC1201,ACC1201,1,2.56,0,0
TX004364,CUST01146,AG0047,Pune,22861.53,Payment Gateway,ACC1065,ACC1065,1,2.41,0,0
TX004365,CUST00493,AG0034,Bengaluru,11744.24,Cards,ACC1246,ACC1246,2,1.01,1,0
TX004366,CUST01197,AG0058,Bengaluru,28520.79,Wallet,ACC1208,ACC1208,5,2.28,1,0
TX004367,CUST00840,AG0086,Delhi,27332.62,Cards,ACC1214,ACC1214,1,0.88,2,0
TX004368,CUST00677,AG0088,Bengaluru,16022.65,NEFT,ACC1089,ACC1089,1,1.62,0,1
TX004369,CUST00829,AG0041,Pune,21354.03,UPI,ACC9046,ACC1169,0,1.74,0,2
TX004370,CUST01028,AG0083,Nashik,38637.23,Wallet,ACC9039,ACC1266,2,0.19,3,2
TX004371,CUST00840,AG0007,Pune,25844.43,Payment Gateway,ACC1129,ACC1129,0,0.0,0,0
TX004372,CUST00686,AG0048,Bengaluru,49878.3,NEFT,ACC9044,ACC1018,0,5.1,8,0
TX004373,CUST00740,AG0092,Nashik,318571.1,IMPS,ACC1078,ACC1078,4,5.56,0,0
TX004374,CUST00326,AG0060,Bengaluru,13957.92,UPI,ACC9011,ACC1071,1,1.89,0,0
TX004375,CUST01093,AG0033,Nashik,69512.06,Wallet,ACC1016,ACC1016,0,1.47,1,0
TX004376,CUST00444,AG0020,Delhi,39608.08,IMPS,ACC1148,ACC1148,1,0.0,0,0
TX004377,CUST00021,AG0068,Nagpur,19697.37,Wallet,ACC1183,ACC1183,1,0.0,0,5
TX004378,CUST01046,AG0035,Nagpur,22235.41,Payment Gateway,ACC1232,ACC1232,0,2.15,5,0
TX004379,CUST01155,AG0070,Delhi,58691.46,Cards,ACC1268,ACC1268,0,1.53,3,0
TX004380,CUST00112,AG0054,Mumbai,73736.1,Cards,ACC1239,ACC1239,2,0.0,5,0
TX004381,CUST00549,AG0098,Nagpur,17818.46,ATM,ACC9017,ACC1255,2,4.54,3,0
TX004382,CUST00354,AG0059,Nagpur,39138.66,Wallet,ACC1021,ACC1021,0,0.0,0,0
TX004383,CUST00198,AG0018,Bengaluru,39834.24,IMPS,ACC1037,ACC1037,0,0.93,0,0
TX004384,CUST00680,AG0022,Mumbai,26483.4,ATM,ACC1055,ACC1055,3,0.0,0,0
TX004385,CUST00883,AG0004,Nashik,6144.77,Cards,ACC9010,ACC1023,1,1.81,0,0
TX004386,CUST01090,AG0040,Nashik,11400.25,UPI,ACC1239,ACC1239,2,3.42,0,5
TX004387,CUST00725,AG0033,Mumbai,23631.62,Cards,ACC1278,ACC1278,0,0.0,2,0
TX004388,CUST00866,AG0096,Nagpur,66489.89,ATM,ACC9039,ACC1275,1,2.05,0,0
TX004389,CUST01027,AG0065,Delhi,29797.89,IMPS,ACC9023,ACC1040,2,2.35,0,0
TX004390,CUST00676,AG0060,Pune,40420.05,UPI,ACC9049,ACC1136,1,2.58,2,1
TX004391,CUST00615,AG0033,Bengaluru,50216.46,Wallet,ACC1095,ACC1095,4,0.0,0,0
TX004392,CUST00226,AG0048,Bengaluru,48078.4,Payment Gateway,ACC9014,ACC1224,0,0.67,0,0
TX004393,CUST01172,AG0036,Nashik,28618.6,IMPS,ACC1219,ACC1219,2,2.9,3,1
TX004394,CUST01137,AG0087,Nagpur,27145.7,Cards,ACC9022,ACC1007,0,2.44,0,1
TX004395,CUST00317,AG0050,Nagpur,4888.47,IMPS,ACC1251,ACC1251,0,4.2,3,1
TX004396,CUST01121,AG0004,Nashik,41121.05,Cards,ACC1264,ACC1264,0,0.0,1,0
TX004397,CUST00829,AG0085,Bengaluru,47043.71,Payment Gateway,ACC1059,ACC1059,5,0.0,0,0
TX004398,CUST00055,AG0023,Pune,23757.21,UPI,ACC1096,ACC1096,0,1.98,10,0
TX004399,CUST00088,AG0070,Delhi,7392.23,Cards,ACC1067,ACC1067,5,0.39,0,0
TX004400,CUST00785,AG0010,Nashik,54209.6,Wallet,ACC1015,ACC1015,1,1.03,1,0
TX004401,CUST00998,AG0025,Delhi,9608.06,NEFT,ACC1051,ACC1051,0,3.21,1,0
TX004402,CUST00880,AG0100,Pune,13053.35,IMPS,ACC1257,ACC1257,3,0.6,0,2
TX004403,CUST00409,AG0017,Bengaluru,19768.28,UPI,ACC1007,ACC1007,4,2.05,2,0
TX004404,CUST00876,AG0078,Nagpur,76653.88,NEFT,ACC1140,ACC1140,1,0.51,1,0
TX004405,CUST00246,AG0036,Mumbai,41075.06,UPI,ACC1130,ACC1130,0,3.32,5,0
TX004406,CUST00539,AG0025,Nashik,27678.74,UPI,ACC9028,ACC1056,0,0.0,0,3
TX004407,CUST01111,AG0089,Mumbai,13855.71,Wallet,ACC1075,ACC1075,4,1.54,2,0
TX004408,CUST00551,AG0043,Pune,12983.0,Cards,ACC1107,ACC1107,1,0.0,1,1
TX004409,CUST00104,AG0005,Pune,101048.2,Wallet,ACC9041,ACC1040,5,2.84,1,0
TX004410,CUST00489,AG0080,Mumbai,33421.34,NEFT,ACC1137,ACC1137,1,0.0,0,3
TX004411,CUST00462,AG0012,Nagpur,72336.11,NEFT,ACC1199,ACC1199,2,0.51,0,0
TX004412,CUST00694,AG0059,Nagpur,6778.48,IMPS,ACC1246,ACC1246,4,0.0,1,0
TX004413,CUST00655,AG0003,Pune,50184.92,UPI,ACC1198,ACC1198,0,1.35,1,5
TX004414,CUST01125,AG0040,Mumbai,32530.75,Cards,ACC1152,ACC1152,2,3.18,0,2
TX004415,CUST00998,AG0085,Pune,9613.47,IMPS,ACC1229,ACC1229,1,1.09,0,1
TX004416,CUST00377,AG0061,Delhi,10070.55,ATM,ACC1289,ACC1289,0,0.0,1,0
TX004417,CUST00046,AG0039,Pune,27431.19,Cards,ACC1000,ACC1000,0,2.88,8,0
TX004418,CUST01139,AG0024,Delhi,58482.27,Payment Gateway,ACC9047,ACC1051,0,0.0,0,0
TX004419,CUST00659,AG0029,Mumbai,37311.59,NEFT,ACC9031,ACC1121,1,1.46,10,0
TX004420,CUST00194,AG0067,Bengaluru,18296.98,NEFT,ACC1208,ACC1208,1,0.0,5,0
TX004421,CUST00348,AG0023,Pune,13803.77,ATM,ACC1195,ACC1195,3,0.84,1,0
TX004422,CUST00493,AG0007,Pune,30998.25,Payment Gateway,ACC1175,ACC1175,1,0.0,10,0
TX004423,CUST00081,AG0065,Delhi,20499.84,ATM,ACC1148,ACC1148,4,1.66,0,0
TX004424,CUST00336,AG0058,Nashik,27188.47,UPI,ACC1095,ACC1095,1,2.49,0,3
TX004425,CUST00183,AG0050,Bengaluru,18878.38,Cards,ACC9035,ACC1256,1,0.0,0,0
TX004426,CUST01007,AG0029,Nashik,11335.93,Cards,ACC9003,ACC1145,2,1.05,2,0
TX004427,CUST00128,AG0004,Pune,36646.28,UPI,ACC9050,ACC1270,0,3.23,1,0
TX004428,CUST00507,AG0099,Bengaluru,29999.08,Payment Gateway,ACC9046,ACC1004,1,3.64,1,0
TX004429,CUST00546,AG0037,Mumbai,53546.16,NEFT,ACC1251,ACC1251,0,0.0,0,1
TX004430,CUST01175,AG0013,Nagpur,122953.2,Payment Gateway,ACC1158,ACC1158,3,1.69,0,1
TX004431,CUST00092,AG0081,Delhi,8772.6,Payment Gateway,ACC1158,ACC1158,5,2.94,0,0
TX004432,CUST00460,AG0029,Delhi,20035.07,ATM,ACC1007,ACC1007,1,0.0,1,2
TX004433,CUST00843,AG0088,Delhi,32181.33,Wallet,ACC1069,ACC1069,1,0.0,1,0
TX004434,CUST00055,AG0087,Delhi,56579.59,Wallet,ACC1234,ACC1234,0,0.0,0,0
TX004435,CUST00922,AG0057,Bengaluru,81091.05,Cards,ACC1217,ACC1217,0,2.27,2,1
TX004436,CUST00652,AG0005,Bengaluru,66771.25,IMPS,ACC9029,ACC1259,2,1.22,4,0
TX004437,CUST00579,AG0089,Pune,21873.35,Cards,ACC1122,ACC1122,3,3.24,1,0
TX004438,CUST00754,AG0034,Nashik,21806.21,Cards,ACC1278,ACC1278,5,2.1,0,0
TX004439,CUST00899,AG0088,Delhi,47660.78,ATM,ACC1170,ACC1170,1,0.84,0,0
TX004440,CUST00710,AG0043,Nashik,15166.59,UPI,ACC1080,ACC1080,1,0.0,2,0
TX004441,CUST00021,AG0054,Mumbai,7585.45,UPI,ACC1298,ACC1298,0,0.71,0,1
TX004442,CUST01153,AG0063,Nagpur,72247.62,Payment Gateway,ACC1150,ACC1150,1,2.93,1,0
TX004443,CUST00325,AG0038,Delhi,28482.99,ATM,ACC1225,ACC1225,0,0.0,0,0
TX004444,CUST00514,AG0014,Nashik,144975.29,Cards,ACC1024,ACC1024,0,3.65,0,0
TX004445,CUST00506,AG0019,Pune,8154.93,Cards,ACC9045,ACC1029,1,1.37,0,2
TX004446,CUST00244,AG0060,Pune,53769.23,ATM,ACC1039,ACC1039,0,2.78,0,0
TX004447,CUST00046,AG0020,Mumbai,33367.6,UPI,ACC1281,ACC1281,0,0.0,0,0
TX004448,CUST00185,AG0061,Mumbai,24784.78,UPI,ACC1055,ACC1055,0,2.05,0,0
TX004449,CUST00423,AG0044,Nagpur,32995.59,Wallet,ACC1093,ACC1093,0,0.0,2,0
TX004450,CUST00049,AG0089,Mumbai,21778.27,Cards,ACC1210,ACC1210,2,0.0,0,3
TX004451,CUST00650,AG0084,Pune,6769.03,Cards,ACC9011,ACC1134,0,1.11,1,0
TX004452,CUST00875,AG0081,Bengaluru,25437.24,UPI,ACC1201,ACC1201,3,1.37,3,0
TX004453,CUST00888,AG0036,Delhi,36062.31,IMPS,ACC1141,ACC1141,5,1.83,2,0
TX004454,CUST00776,AG0027,Delhi,5184.48,Payment Gateway,ACC1266,ACC1266,2,0.0,0,2
TX004455,CUST01194,AG0014,Mumbai,3322.8,Wallet,ACC9019,ACC1043,0,3.56,3,3
TX004456,CUST00053,AG0094,Delhi,32764.73,IMPS,ACC1135,ACC1135,1,0.0,0,0
TX004457,CUST00311,AG0085,Mumbai,7895.23,IMPS,ACC1108,ACC1108,0,4.36,1,0
TX004458,CUST00346,AG0091,Nagpur,54950.9,UPI,ACC9044,ACC1061,1,3.29,0,0
TX004459,CUST00238,AG0054,Nashik,32568.63,Cards,ACC1087,ACC1087,0,0.0,2,0
TX004460,CUST00175,AG0013,Nashik,52078.64,Payment Gateway,ACC1251,ACC1251,0,3.29,1,0
TX004461,CUST00885,AG0022,Bengaluru,78414.05,NEFT,ACC1191,ACC1191,2,3.24,2,1
TX004462,CUST00213,AG0035,Nashik,34511.7,Wallet,ACC1014,ACC1014,1,2.55,1,0
TX004463,CUST00791,AG0071,Mumbai,43270.39,IMPS,ACC1065,ACC1065,0,3.5,1,0
TX004464,CUST00584,AG0083,Bengaluru,37805.28,IMPS,ACC1267,ACC1267,0,0.94,0,0
TX004465,CUST00410,AG0058,Delhi,44738.92,Payment Gateway,ACC1081,ACC1081,0,0.0,0,0
TX004466,CUST01068,AG0100,Nashik,100833.78,Cards,ACC1175,ACC1175,0,2.59,0,0
TX004467,CUST00560,AG0035,Pune,9633.45,Cards,ACC1217,ACC1217,2,1.26,0,0
TX004468,CUST00263,AG0035,Nagpur,105521.57,Wallet,ACC1090,ACC1090,0,1.07,8,0
TX004469,CUST00921,AG0062,Nagpur,59095.04,IMPS,ACC1002,ACC1002,2,0.3,3,1
TX004470,CUST00868,AG0023,Nagpur,14560.4,Payment Gateway,ACC9027,ACC1230,3,0.33,2,0
TX004471,CUST00513,AG0075,Mumbai,23197.65,ATM,ACC9033,ACC1243,3,1.52,2,0
TX004472,CUST00871,AG0071,Mumbai,252064.35,ATM,ACC1002,ACC1002,3,0.83,1,0
TX004473,CUST01054,AG0024,Mumbai,14501.39,UPI,ACC1002,ACC1002,0,1.18,2,0
TX004474,CUST00531,AG0063,Delhi,35229.19,ATM,ACC9022,ACC1073,0,1.05,3,2
TX004475,CUST01150,AG0018,Nagpur,79439.43,Wallet,ACC1086,ACC1086,1,1.55,1,0
TX004476,CUST00514,AG0028,Mumbai,24398.41,IMPS,ACC1170,ACC1170,3,0.5,4,0
TX004477,CUST01094,AG0014,Nashik,11746.41,Cards,ACC9030,ACC1016,1,3.37,0,0
TX004478,CUST01152,AG0075,Nagpur,45563.75,Payment Gateway,ACC1259,ACC1259,0,0.0,0,0
TX004479,CUST00785,AG0006,Pune,18013.47,UPI,ACC1261,ACC1261,0,5.06,1,0
TX004480,CUST00481,AG0052,Nagpur,67174.67,Cards,ACC1298,ACC1298,0,2.36,2,0
TX004481,CUST00299,AG0041,Delhi,33212.06,ATM,ACC1010,ACC1010,2,2.37,0,0
TX004482,CUST00905,AG0070,Bengaluru,22066.51,NEFT,ACC1069,ACC1069,0,3.65,0,1
TX004483,CUST00696,AG0087,Delhi,112820.36,NEFT,ACC1290,ACC1290,3,0.22,0,0
TX004484,CUST01018,AG0007,Pune,25627.53,Wallet,ACC1224,ACC1224,0,0.0,0,0
TX004485,CUST00457,AG0045,Delhi,7420.35,Cards,ACC1112,ACC1112,0,0.0,0,3
TX004486,CUST01092,AG0093,Delhi,38302.5,IMPS,ACC1044,ACC1044,3,3.23,0,0
TX004487,CUST00132,AG0044,Nagpur,82855.87,ATM,ACC9007,ACC1238,3,2.88,2,0
TX004488,CUST00792,AG0042,Bengaluru,30498.99,IMPS,ACC1058,ACC1058,0,0.13,1,0
TX004489,CUST00541,AG0003,Bengaluru,48399.15,Wallet,ACC9028,ACC1045,0,0.0,4,0
TX004490,CUST00482,AG0021,Nashik,20226.22,ATM,ACC9017,ACC1084,3,0.15,2,0
TX004491,CUST00998,AG0065,Bengaluru,132230.29,UPI,ACC1061,ACC1061,5,3.65,1,0
TX004492,CUST01143,AG0006,Bengaluru,56862.49,ATM,ACC1122,ACC1122,2,0.0,0,5
TX004493,CUST00143,AG0005,Pune,22692.76,ATM,ACC9002,ACC1139,1,0.69,2,1
TX004494,CUST00391,AG0011,Nashik,9957.91,IMPS,ACC1096,ACC1096,0,0.95,5,0
TX004495,CUST00006,AG0044,Delhi,73849.06,Payment Gateway,ACC1024,ACC1024,4,1.42,0,0
TX004496,CUST00226,AG0008,Delhi,6356.27,NEFT,ACC1030,ACC1030,0,3.1,2,1
TX004497,CUST00673,AG0028,Bengaluru,26797.22,NEFT,ACC1013,ACC1013,2,0.0,2,0
TX004498,CUST00891,AG0050,Bengaluru,40134.46,ATM,ACC9023,ACC1096,5,1.13,1,1
TX004499,CUST01053,AG0094,Pune,130405.76,Wallet,ACC1210,ACC1210,0,3.2,10,0
TX004500,CUST00951,AG0006,Bengaluru,38892.02,Cards,ACC9005,ACC1122,2,4.42,0,0
TX004501,CUST00174,AG0083,Bengaluru,59094.7,UPI,ACC1271,ACC1271,0,4.57,1,0
TX004502,CUST01118,AG0004,Nashik,18921.12,Cards,ACC1185,ACC1185,1,0.0,0,2
